price,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities_Kitchen,amenities_Wifi,amenities_Smoke alarm,amenities_Essentials,amenities_Hot water,amenities_Hair dryer,amenities_Dishes and silverware,amenities_Hangers,amenities_Cooking basics,amenities_Bed linens,amenities_Iron,amenities_Refrigerator,amenities_Heating,amenities_Microwave,amenities_TV
$280.00,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,5,1.0,2.0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
$329.00,Bordeaux Sud,Entire rental unit,Entire home/apt,7,2.0,3.0,4.0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0
$95.00,Capeyron,Private room in home,Private room,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0
,Arlac,Entire rental unit,Entire home/apt,2,,1.0,,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0
,Saint-Mdard-en-Jalles,Entire home,Entire home/apt,10,,3.0,,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1
,Chartrons - Grand Parc - Jardin Public,Entire loft,Entire home/apt,4,,3.0,,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
$72.00,Bordeaux Sud,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1
$55.00,Villenave-d'Ornon,Entire home,Entire home/apt,4,1.0,2.0,2.0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1
$174.00,Centre ville (Bordeaux),Private room in rental unit,Private room,5,1.0,3.0,2.0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1
$83.00,Saint Augustin - Tauzin - Alphonse Dupeux,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
$108.00,Saint Augustin - Tauzin - Alphonse Dupeux,Entire rental unit,Entire home/apt,5,1.0,2.0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
$122.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,4,1.0,0.0,2.0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
$49.00,Floirac,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
$58.00,Bordeaux Maritime,Private room in rental unit,Private room,2,1.0,1.0,1.0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
$399.00,Chemin Long,Entire home,Entire home/apt,8,2.0,4.0,4.0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
,Bordeaux Sud,Private room in rental unit,Private room,1,,,,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0
,Ambars-et-Lagrave,Entire home,Entire home/apt,6,,3.0,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
$75.00,Chartrons - Grand Parc - Jardin Public,Private room in townhouse,Private room,3,1.0,1.0,1.0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0
$71.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Bordeaux Sud,Entire rental unit,Entire home/apt,2,,1.0,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
,Nansouty - Saint Gens,Entire rental unit,Entire home/apt,2,,,,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1
,Bouliac,Private room in home,Private room,4,,,,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1
$97.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1
$400.00,Saint-Aubin-de-Mdoc,Entire home,Entire home/apt,10,4.0,4.0,6.0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1
$50.00,Arlac,Private room in townhouse,Private room,1,1.0,1.0,1.0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
$120.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0
,Blanquefort,Entire home,Entire home/apt,4,,3.0,,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1
$30.00,Bordeaux Maritime,Private room in rental unit,Private room,2,1.5,1.0,1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
,Bordeaux Sud,Entire rental unit,Entire home/apt,2,,1.0,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
$210.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0
,Chartrons - Grand Parc - Jardin Public,Entire townhouse,Entire home/apt,8,,4.0,,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0
,Caudran,Entire rental unit,Entire home/apt,2,,1.0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
$160.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,6,1.0,2.0,2.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
$50.00,Saint Augustin - Tauzin - Alphonse Dupeux,Private room in townhouse,Private room,2,1.0,1.0,1.0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0
$85.00,Bordeaux Sud,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0
,Nansouty - Saint Gens,Entire home,Entire home/apt,4,,2.0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
$34.00,France Alouette,Private room in guesthouse,Private room,2,1.0,1.0,1.0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1
$100.00,La Paillre-Compostelle,Entire condo,Entire home/apt,6,1.0,2.0,3.0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0
$190.00,Bordeaux Sud,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1
,Saint-Mdard-en-Jalles,Private room in rental unit,Private room,1,,,,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1
$27.00,Bordeaux Maritime,Private room in condo,Private room,1,1.0,1.0,1.0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
,Bordeaux Sud,Entire rental unit,Entire home/apt,4,,2.0,,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1
,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,,1.0,,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0
,Le Bouscat,Entire home,Entire home/apt,4,,3.0,,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0
$160.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,5,1.0,3.0,3.0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1
$180.00,Bordeaux Sud,Entire rental unit,Entire home/apt,4,1.0,0.0,2.0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1
$260.00,Chartrons - Grand Parc - Jardin Public,Entire home,Entire home/apt,6,1.0,3.0,3.0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
$74.00,Bordeaux Sud,Entire rental unit,Entire home/apt,2,0.0,1.0,1.0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
$94.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,1.0,0.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
$60.00,La Bastide,Entire townhouse,Entire home/apt,4,1.0,3.0,3.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0
$55.00,Les Eyquems,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
$25.00,Bordeaux Sud,Private room in home,Private room,2,1.0,1.0,1.0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0
$99.00,Bruges,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
$214.00,Nansouty - Saint Gens,Entire townhouse,Entire home/apt,6,1.0,3.0,4.0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1
,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,5,,2.0,,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
,Bordeaux Maritime,Private room in rental unit,Private room,1,,2.0,,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0
,Eysines,Entire rental unit,Entire home/apt,3,,1.0,,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0
$80.00,Bordeaux Sud,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
,Centre ville (Bordeaux),Entire townhouse,Entire home/apt,8,,4.0,,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
$250.00,Caudran,Entire home,Entire home/apt,7,2.0,3.0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,,1.0,,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1
,Bordeaux Sud,Entire rental unit,Entire home/apt,6,,2.0,,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
$75.00,Gradignan,Entire home,Entire home/apt,4,1.0,0.0,2.0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,4,,2.0,,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0
,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,,1.0,,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
,Bordeaux Sud,Private room in rental unit,Private room,2,,,,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
,Centre ville (Bordeaux),Private room in rental unit,Private room,2,,,,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
$230.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,6,2.0,2.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
$141.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,1.5,1.0,1.0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
$72.00,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
$45.00,Talence,Entire rental unit,Entire home/apt,1,1.5,1.0,1.0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0
,Bordeaux Sud,Entire rental unit,Entire home/apt,6,,3.0,,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0
$105.00,Caudran,Entire condo,Entire home/apt,4,2.0,2.0,3.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
,Centre ville (Bordeaux),Private room in rental unit,Private room,2,,,,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0
,Bordeaux Sud,Entire rental unit,Entire home/apt,3,,1.0,,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
$55.00,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
$45.00,Les Eyquems,Private room in condo,Private room,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
$62.00,Bgles,autre,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
,Talence,Entire rental unit,Entire home/apt,2,,1.0,,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0
$65.00,Bordeaux Sud,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
,Martignas-sur-Jalle,Private room in rental unit,Private room,4,,1.0,,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
$281.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,6,3.0,3.0,3.0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0
,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,6,,3.0,,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1
$206.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0
$95.00,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
$210.00,Saint Augustin - Tauzin - Alphonse Dupeux,Entire townhouse,Entire home/apt,6,2.0,3.0,3.0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
,Nansouty - Saint Gens,Entire home,Entire home/apt,8,,3.0,,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
,La Bastide,Private room in rental unit,Private room,2,,,,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
$140.00,La Glacire,Entire villa,Entire home/apt,6,1.0,3.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
,Talence,Entire rental unit,Entire home/apt,2,,1.0,,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1
,Saint Augustin - Tauzin - Alphonse Dupeux,Entire rental unit,Entire home/apt,4,,1.0,,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0
$120.00,La Glacire,autre,Entire home/apt,3,1.0,1.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
$190.00,Nansouty - Saint Gens,Entire townhouse,Entire home/apt,7,1.5,5.0,4.0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0
$41.00,Blanquefort,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
$150.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1
$67.00,Bourran,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
$150.00,Caudran,Entire home,Entire home/apt,6,2.5,2.0,4.0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0
$210.00,Bgles,Entire home,Entire home/apt,7,2.0,4.0,7.0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0
,La Bastide,Entire rental unit,Entire home/apt,2,,1.0,,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
,Bordeaux Maritime,Entire rental unit,Entire home/apt,2,,1.0,,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
$44.00,Gambetta-Mairie-Lissandre,Entire guest suite,Entire home/apt,2,1.0,0.0,1.0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1
,Carbon-Blanc,Entire home,Entire home/apt,8,,4.0,,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1
,Le Bouscat,Entire home,Entire home/apt,4,,2.0,,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
$60.00,France Alouette,Entire home,Entire home/apt,3,1.0,1.0,2.0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1
,Le Bouscat,Entire home,Entire home/apt,2,,1.0,,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1
$155.00,Bruges,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
$85.00,Bordeaux Sud,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0
,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,4,,2.0,,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0
$78.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0
,Saint Augustin - Tauzin - Alphonse Dupeux,Private room in rental unit,Private room,2,,,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
$150.00,Bruges,Entire home,Entire home/apt,5,1.0,3.0,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Bassens,Entire home,Entire home/apt,6,,3.0,,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0
$110.00,Bordeaux Sud,Entire loft,Entire home/apt,4,3.0,2.0,3.0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0
$40.00,Bruges,Private room in rental unit,Private room,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
$350.00,Bruges,Entire home,Entire home/apt,8,3.0,4.0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Centre ville (Bordeaux),Shared room in rental unit,Shared room,1,,,,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
$65.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,,1.0,,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
$160.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
$136.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0
,Le Haillan,Entire home,Entire home/apt,6,,3.0,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
$125.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0
$39.00,Verthamon,Private room in home,Private room,1,1.0,1.0,1.0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1
$130.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0
$61.00,La Glacire,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
$70.00,Villenave-d'Ornon,Entire home,Entire home/apt,4,1.0,1.0,2.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
$480.00,Magonty,Entire villa,Entire home/apt,8,4.0,5.0,6.0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
$100.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
,Bordeaux Sud,Private room in rental unit,Private room,2,,,,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1
$300.00,La Bastide,Entire loft,Entire home/apt,6,2.5,3.0,3.0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
,Nansouty - Saint Gens,Private room in home,Private room,2,,,,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
$30.00,Arlac,Private room in rental unit,Private room,1,1.0,1.0,1.0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
,Bordeaux Sud,Private room in rental unit,Private room,1,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
$45.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,4,,1.0,,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1
$190.00,Bgles,Entire home,Entire home/apt,4,1.0,2.0,2.0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1
$140.00,Nansouty - Saint Gens,Entire loft,Entire home/apt,6,1.0,2.0,4.0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1
$79.00,Centre ville (Bordeaux),Entire home,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
$37.00,Les Eyquems,Private room in condo,Private room,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
$230.00,Saint-Mdard-en-Jalles,Entire home,Entire home/apt,6,2.0,3.0,3.0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0
,Arlac,Entire rental unit,Entire home/apt,2,,1.0,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
,Saint Augustin - Tauzin - Alphonse Dupeux,Entire rental unit,Entire home/apt,2,,1.0,,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
$55.00,Bordeaux Sud,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
$111.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
$85.00,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
$130.00,Bordeaux Maritime,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
,Bordeaux Maritime,Entire home,Entire home/apt,6,,3.0,,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
$72.00,Verthamon,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
,La Bastide,Entire rental unit,Entire home/apt,2,,2.0,,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
,Centre ville (Bordeaux),Private room in home,Private room,2,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Centre ville (Bordeaux),Private room in home,Private room,2,,,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
$62.00,Nansouty - Saint Gens,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
$400.00,Magonty,Entire home,Entire home/apt,6,2.0,3.0,3.0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1
$75.00,La Bastide,Entire rental unit,Entire home/apt,3,1.0,1.0,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
$140.00,Gambetta-Mairie-Lissandre,Entire home,Entire home/apt,6,1.0,3.0,3.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
$45.00,Gambetta-Mairie-Lissandre,Private room in home,Private room,2,1.0,1.0,1.0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0
,Saint Augustin - Tauzin - Alphonse Dupeux,Entire home,Entire home/apt,7,,4.0,,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0
,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,,1.0,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
$100.00,Talence,Entire home,Entire home/apt,4,1.0,2.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
$45.00,Talence,Private room in home,Private room,2,0.5,1.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,,1.0,,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1
$61.00,Talence,Entire home,Entire home/apt,2,1.0,1.0,2.0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
$90.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,6,,3.0,,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
$70.00,Saint Augustin - Tauzin - Alphonse Dupeux,Entire guesthouse,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
$65.00,Nansouty - Saint Gens,Private room in townhouse,Private room,2,1.0,1.0,1.0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
$115.00,Bordeaux Sud,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
,Chartrons - Grand Parc - Jardin Public,Private room in home,Private room,2,,,,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
,Nansouty - Saint Gens,Entire rental unit,Entire home/apt,7,,3.0,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
$69.00,Le Bouscat,Entire home,Entire home/apt,3,1.0,1.0,2.0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
$107.00,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,2,0.5,1.0,1.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
,Ambars-et-Lagrave,Entire home,Entire home/apt,8,,4.0,,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
,Bordeaux Sud,Entire rental unit,Entire home/apt,4,,1.0,,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
,Caudran,Entire home,Entire home/apt,6,,3.0,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
$81.00,Bordeaux Sud,Entire home,Entire home/apt,2,1.0,1.0,2.0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
$108.00,Le Monteil,Entire home,Entire home/apt,5,1.0,3.0,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
$38.00,Centre ville (Bordeaux),Private room in rental unit,Private room,1,1.0,1.0,1.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
,Centre ville (Bordeaux),Shared room in rental unit,Shared room,2,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
$66.00,Caudran,Entire townhouse,Entire home/apt,4,1.0,1.0,1.0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0
$131.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0
$55.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
$65.00,Le Bouscat,Entire guest suite,Entire home/apt,2,1.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
,Le Bouscat,Entire rental unit,Entire home/apt,2,,1.0,,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
$58.00,Bordeaux Sud,Private room in townhouse,Private room,2,1.0,1.0,1.0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0
,Saint-Aubin-de-Mdoc,Entire home,Entire home/apt,6,,3.0,,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1
$40.00,Chartrons - Grand Parc - Jardin Public,autre,Private room,2,1.0,1.0,1.0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0
,Saint Augustin - Tauzin - Alphonse Dupeux,Entire rental unit,Entire home/apt,4,,1.0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
$350.00,Bordeaux Sud,Entire townhouse,Entire home/apt,6,2.0,3.0,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
,La Bastide,Entire rental unit,Entire home/apt,4,,2.0,,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
,Caudran,Entire townhouse,Entire home/apt,7,,4.0,,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0
,Saint Augustin - Tauzin - Alphonse Dupeux,Entire rental unit,Entire home/apt,2,,1.0,,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
,Nansouty - Saint Gens,Entire rental unit,Entire home/apt,4,,3.0,,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
,Bouliac,Entire home,Entire home/apt,6,,3.0,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
$60.00,Centre ville (Bordeaux),Private room in home,Private room,2,1.0,1.0,1.0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0
$32.00,Gradignan,Private room in home,Private room,3,1.0,1.0,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
